STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-01-29,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-03,
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-04,0.07
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-07,0.73
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-08,0.17
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-09,0.01
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-11,0.26
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-17,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-18,1.88
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-19,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-20,0.01
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-21,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-24,
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-26,0.04
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-02-28,0.41
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-02,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-03,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-04,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-06,0.03
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-12,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-13,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-14,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-15,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-21,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-22,0.04
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-03-29,
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-03,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-08,0.02
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-09,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-04-23,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-08,
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-12,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-13,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-15,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-16,0.03
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-17,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-22,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-30,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-05-31,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-01,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-02,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-03,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-06,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-20,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-24,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-26,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-27,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-28,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-29,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-06-30,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-03,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-06,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-13,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-17,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-25,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-26,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-27,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-28,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-07-29,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-08-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-08-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-11,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-21,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-22,0.05
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-24,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-25,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-27,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-09-28,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-02,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-17,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-25,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-10-31,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-11-01,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-11-05,0.05
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-11-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-11-29,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-12-01,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-12-21,0.08
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-12-23,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-12-24,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2017-12-31,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-01,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-03,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-08,0.01
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-09,0.77
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-10,0.45
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-15,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-17,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-22,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-23,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-24,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-26,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-01-29,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-01,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-09,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-11,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-26,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-27,0.21
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-02-28,0.07
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-02,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-03,0.15
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-04,0.07
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-05,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-06,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-08,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-12,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-13,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-14,0.06
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-15,0.16
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-19,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-20,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-21,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-22,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-03-23,0.2
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-02,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-04,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-06,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-07,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-08,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-09,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-11,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-04-12,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-05-12,0.03
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-05-30,0.02
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-13,0.65
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-14,0.11
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-15,0.01
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-18,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-19,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-20,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-21,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-22,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-10-23,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-22,0.45
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-23,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-24,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-25,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-26,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-27,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-28,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-11-29,0.14
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-03,
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-05,0.07
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-06,0.25
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-07,1.81
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-08,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-09,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-10,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-11,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-12,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-13,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-14,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-15,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-16,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-17,0.02
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-18,0.01
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-19,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-20,0.0
ORANGE COUNTY CA,33.639927,-117.838067,58.8,2018-12-21,0.01
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-03,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-04,0.03
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-05,0.03
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-06,1.08
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-07,0.95
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-08,0.01
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-09,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-11,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-19,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-20,0.01
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-21,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-25,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-29,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-30,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-01-31,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-01,0.3
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-15,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-17,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-18,0.26
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-19,0.08
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-02-22,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-01,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-02,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-04,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-05,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-06,0.78
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-07,0.33
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-08,0.22
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-10,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-11,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-12,0.35
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-13,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-14,0.09
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-15,0.08
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-27,
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-03-28,0.05
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-03,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-05,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-06,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-07,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-08,0.1
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-09,0.03
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-10,0.15
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-04-11,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-05-07,0.28
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-05-08,0.02
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-05-09,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-06-10,
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-06-11,0.05
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-06-12,0.02
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-06-14,0.0
ORANGE COUNTY CA,33.569187,-117.636234,164.0,2016-10-17,0.11
