STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-10-27,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-10-29,0.98
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-10-31,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-01,0.03
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-02,0.14
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-03,0.03
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-04,0.09
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-05,0.48
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-06,2.41
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-07,0.2
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-08,0.19
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-09,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-10,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-11,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-12,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-13,0.06
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-14,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-15,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-16,0.03
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-17,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-18,0.47
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-19,0.85
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-20,0.02
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-21,0.01
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-22,0.07
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-24,0.01
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-25,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-26,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-27,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-11-29,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-01,0.15
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-03,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-05,0.13
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-06,0.26
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-07,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-08,0.0
PITTSBURGH PA,40.41776,-79.85276,328.9,2017-12-09,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2016-04-19,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2016-04-20,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2016-04-21,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2016-04-22,0.06
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2016-04-23,0.17
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-07-28,0.73
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-07-29,1.4
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-07-30,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-07-31,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-08-01,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-08-02,0.0
PITTSBURGH PA,40.522388458252,-80.2013626098633,331.9,2017-08-03,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-01,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-02,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-03,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-04,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-05,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-06,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-07,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-08,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-09,0.34
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-10,0.42
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-11,0.09
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-12,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-13,0.18
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-14,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-15,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-16,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-17,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-18,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-19,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-21,0.06
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-22,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-23,0.46
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-24,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-25,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-26,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-28,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-29,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-30,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-01-31,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-01,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-02,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-03,0.62
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-04,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-05,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-06,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-07,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-08,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-09,0.08
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-10,0.14
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-11,0.09
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-12,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-13,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-14,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-15,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-16,1.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-17,0.06
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-18,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-19,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-21,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-22,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-23,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-24,0.48
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-25,0.57
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-26,0.07
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-28,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-02-29,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-01,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-02,0.41
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-03,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-04,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-05,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-06,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-07,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-08,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-09,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-10,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-11,0.7
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-12,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-13,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-14,0.29
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-15,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-16,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-17,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-18,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-19,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-20,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-21,0.07
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-22,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-23,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-24,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-25,0.34
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-26,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-28,0.42
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-29,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-30,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-03-31,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-01,0.04
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-02,0.11
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-03,0.18
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-04,0.04
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-05,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-06,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-07,0.04
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-08,0.27
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-09,0.11
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-10,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-11,0.07
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-12,0.75
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-13,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-14,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-15,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-16,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-17,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-18,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-19,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-21,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-22,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-23,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-24,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-25,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-26,0.09
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-27,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-28,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-29,0.21
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-04-30,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-01,0.41
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-02,0.5
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-03,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-04,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-05,0.05
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-06,0.02
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-07,0.02
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-08,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-09,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-10,0.06
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-11,0.14
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-12,0.02
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-13,0.42
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-14,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-15,0.3
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-16,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-17,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-18,0.22
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-19,0.02
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-21,0.74
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-22,0.52
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-23,0.28
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-24,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-25,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-26,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-28,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-29,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-05-30,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-01,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-02,0.22
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-03,0.7
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-04,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-05,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-06,0.12
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-08,0.1
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-09,0.04
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-10,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-11,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-12,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-13,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-14,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-15,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-16,0.18
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-17,1.66
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-18,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-19,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-21,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-22,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-23,0.5
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-24,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-25,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-26,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-28,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-29,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-06-30,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-01,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-02,0.15
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-03,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-04,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-05,0.19
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-06,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-07,0.21
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-08,0.1
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-09,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-10,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-11,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-12,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-13,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-14,0.29
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-15,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-16,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-17,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-18,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-19,0.09
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-20,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-21,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-22,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-23,0.48
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-24,0.08
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-25,0.36
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-26,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-27,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-28,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-29,0.26
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-30,0.04
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-07-31,0.82
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-01,0.03
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-02,0.15
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-03,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-04,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-05,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-06,0.62
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-07,0.01
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-08,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-09,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-10,0.0
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-11,0.02
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-12,0.06
PITTSBURGH PA,40.5319,-80.2172,357.2,2016-08-13,0.45
